lms_code,lms_customer_id,lms_application_id,loan_number,state,product,pay_frequency,isuniqueaccept,application_status,origination_loan_id,is_originated,campaign_name,provider_name,lead_cost,lead_sequence_id,withdrawn_time,withdrawn_reason,received_time,insert_date,is_from_HB,first_visit_wel_time,timediff_visit_wel,Is_redirect_all,1_visit_wel_all,is_hit_wel_within_3hr,is_in_AFR,first_in_time,has_outbound_call,has_inbound_call,timediff_inbound_call
JAG,1169422,1473312,1190742,TX,IPP,M,1,Withdrawn,,0,#LECON-FP#,Lead Economy,7,2316895313,12/14/2019 23:35,Auto-Withdraw,12/11/2019 9:40,12/11/2019 9:40,1,,,0,0,0,1,,1,0,
JAG,1169425,1473315,1190745,TN,LOC,B,1,Withdrawn,,0,PL-LOC-DT,Ping Logix,21,2316895693,12/14/2019 23:35,Auto-Withdraw,12/11/2019 9:41,12/11/2019 9:41,1,,,0,0,0,1,,1,0,
JAG,920391,1473322,1190752,TX,IPP,B,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2316897475,12/11/2019 9:56,Amount Too Low,12/11/2019 9:45,12/11/2019 9:45,1,,,0,0,0,1,,1,0,
JAG,1169431,1473324,1190754,TX,IPP,B,1,Originated,1190754,1,#LFLASH-FP#,Lead Flash,6,2316898222,,,12/11/2019 9:47,12/11/2019 9:47,1,12/11/2019 10:28,2442,0,1,1,1,,1,0,
JAG,1169437,1473331,1190761,TX,IPP,M,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2316899455,12/11/2019 10:04,Bad Contact Information,12/11/2019 9:50,12/11/2019 9:50,1,,,0,0,0,1,,1,0,
JAG,1006579,1473337,1190767,TX,IPP,B,1,Withdrawn,,0,#ROUND-FP#,RoundSky,6.25,2316900354,12/14/2019 23:35,Auto-Withdraw,12/11/2019 9:52,12/11/2019 9:52,1,,,0,0,0,1,,1,0,
JAG,502713,1473341,1190771,TX,IPP,S,1,Withdrawn,,0,LEAP-TX-DT,Leap Theory,42,2316901416,12/11/2019 10:05,Fees Too High,12/11/2019 9:54,12/11/2019 9:54,1,,,0,0,0,1,,1,0,
JAG,1169454,1473358,1190788,TX,IPP,S,1,Originated,1190788,1,LF-TX-VIP,Lead Flash,36,2316904839,,,12/11/2019 10:01,12/11/2019 10:01,1,12/11/2019 13:58,14228,0,1,0,1,,1,0,
JAG,984902,1473372,1190802,TX,IPP,S,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2316906824,12/24/2019 13:01,Auto-Withdraw,12/11/2019 10:05,12/11/2019 10:05,1,,,0,0,0,1,12/24/2019 13:01,1,1,1133794
JAG,1169466,1473373,1190803,TX,IPP,S,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2316907044,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:05,12/11/2019 10:05,1,,,0,0,0,1,,1,0,
JAG,609946,1473379,1190809,TX,IPP,B,1,Withdrawn,,0,#SFL-FPAT-TX#,Store Front Lender AT,5,2316907639,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:06,12/11/2019 10:06,1,,,0,0,0,1,,1,0,
JAG,1084210,1473381,1190811,TX,IPP,B,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2316907834,12/11/2019 13:15,No Longer Interested,12/11/2019 10:07,12/11/2019 10:07,1,,,0,0,0,1,,1,0,
JAG,390357,1473405,1190835,TX,IPP,B,1,Withdrawn,,0,#MMUTUAL-FP#,Acquire Interactive,10,2316911773,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:15,12/11/2019 10:15,1,,,0,0,0,1,,1,0,
JAG,432131,1473410,1190840,TX,IPP,S,1,Withdrawn,,0,ACQ-TXABA-VIP,Acquire Interactive,26,2316913166,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:18,12/11/2019 10:18,1,,,0,0,0,1,,1,0,
JAG,1169494,1473412,1190842,TX,IPP,B,1,Withdrawn,,0,#MMUTUAL-FP#,Acquire Interactive,10,2316913531,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:18,12/11/2019 10:18,1,,,0,0,0,1,,1,0,
JAG,825138,1473415,1190845,TX,IPP,S,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2316914801,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:21,12/11/2019 10:21,1,,,0,0,0,1,,1,0,
JAG,916973,1473416,1190846,TX,IPP,B,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2316914821,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:21,12/11/2019 10:21,1,,,0,0,0,1,,1,0,
JAG,1169508,1473431,1190861,TX,IPP,B,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2316919265,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:29,12/11/2019 10:29,1,,,0,0,0,1,,1,0,
JAG,946233,1473432,1190862,TX,IPP,M,1,Withdrawn,,0,#SFL-FPM#,Store Front Lender,5,2316920041,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:31,12/11/2019 10:31,1,12/11/2019 10:50,1184,0,1,1,1,,1,0,
JAG,1169510,1473434,1190864,TX,IPP,B,1,Withdrawn,,0,#PW-FPAT#,Acquire Interactive AT,5,2316920330,12/11/2019 10:35,Amount Too Low,12/11/2019 10:31,12/11/2019 10:31,1,,,0,0,0,1,,1,0,
JAG,1169512,1473436,1190866,TX,IPP,B,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2316920579,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:32,12/11/2019 10:32,1,,,0,0,0,1,,1,0,
JAG,1169528,1473459,1190889,TX,IPP,B,1,Withdrawn,,0,LM-TXABA-VIP,Leads Market,27,2316924107,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:40,12/11/2019 10:40,1,,,0,0,0,1,,1,0,
JAG,907168,1473463,1190893,TX,IPP,B,1,Withdrawn,,0,#ROUND-FP#,RoundSky,6.25,2316924833,12/11/2019 10:51,Fees Too High,12/11/2019 10:41,12/11/2019 10:41,1,,,0,0,0,1,,1,0,
JAG,1053328,1473467,1190897,TN,LOC,B,1,Withdrawn,,0,PING-TN-DT,PING YO,28,2316925015,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:42,12/11/2019 10:42,1,,,0,0,0,1,,1,0,
JAG,1169539,1473475,1190905,TX,IPP,B,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2316927269,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:46,12/11/2019 10:46,1,,,0,0,0,1,,1,0,
JAG,1169540,1473476,1190906,TX,IPP,B,1,Withdrawn,,0,LF-TX-VIP,Lead Flash,36,2316927399,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:46,12/11/2019 10:46,1,,,0,0,0,1,,1,0,
JAG,1169544,1473484,1190914,TX,IPP,B,1,Withdrawn,,0,#ZP-FP-PC#,Zero Parallel,3,2316928629,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:49,12/11/2019 10:49,1,,,0,0,0,1,,1,0,
JAG,1169546,1473486,1190916,TX,IPP,S,1,Withdrawn,,0,#AROI-FP#,Point Advertising,5,2316928941,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:50,12/11/2019 10:50,1,,,0,0,0,1,,1,0,
JAG,1169550,1473492,1190922,TX,IPP,B,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2316929920,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:51,12/11/2019 10:51,1,,,0,0,0,1,,1,0,
JAG,1169562,1473511,1190941,TX,IPP,W,1,Withdrawn,,0,#BLOOM-FPTX#,Bloom Financial,6,2316934184,12/11/2019 11:04,Amount Too Low,12/11/2019 10:59,12/11/2019 10:59,1,,,0,0,0,1,,1,0,
JAG,1169563,1473514,1190944,TX,IPP,B,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2316934472,12/14/2019 23:35,Auto-Withdraw,12/11/2019 10:59,12/11/2019 10:59,1,,,0,0,0,1,,1,0,
JAG,1169576,1473532,1190962,TX,IPP,B,1,Withdrawn,,0,ZP-ALL-VIP,Zero Parallel,41,2316937338,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:06,12/11/2019 11:06,1,,,0,0,0,1,,1,0,
JAG,757942,1473534,1190964,TX,IPP,M,1,Withdrawn,,0,#ROUND-FP#,RoundSky,6.25,2316937441,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:07,12/11/2019 11:07,1,,,0,0,0,1,,1,0,
JAG,1169578,1473535,1190965,TX,IPP,M,1,Withdrawn,,0,#SFL-FP-PC#,Store Front Lender,3,2316937628,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:07,12/11/2019 11:07,1,,,0,0,0,1,,1,0,
JAG,1169583,1473542,1190972,TX,IPP,S,1,Withdrawn,,0,ZP-ALL-VIP,Zero Parallel,41,2316939318,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:11,12/11/2019 11:11,1,,,0,0,0,1,,1,0,
JAG,1011229,1473555,1190985,TX,IPP,B,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2316942900,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:19,12/11/2019 11:19,1,,,0,0,0,1,,1,0,
JAG,1169596,1473558,1190988,TX,IPP,B,1,Withdrawn,,0,#AROI-FP#,Point Advertising,5,2316943434,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:21,12/11/2019 11:21,1,,,0,0,0,1,,1,0,
JAG,961092,1473563,1190993,TX,IPP,B,1,Withdrawn,,0,#SFL-FP-PC#,Store Front Lender,3,2316943935,12/11/2019 11:27,Fees Too High,12/11/2019 11:22,12/11/2019 11:22,1,,,0,0,0,1,,1,0,
JAG,659653,1473567,1190997,TX,IPP,B,1,Withdrawn,,0,#PING-FP#,PING YO,7,2316944151,12/11/2019 11:37,Invalid Pay Frequency,12/11/2019 11:22,12/11/2019 11:22,1,,,0,0,0,1,,1,0,
JAG,1169606,1473570,1191000,TX,IPP,S,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2316944877,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:24,12/11/2019 11:24,1,,,0,0,0,1,,1,0,
JAG,671587,1473571,1191001,TX,IPP,B,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2316944879,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:24,12/11/2019 11:24,1,,,0,0,0,1,,1,0,
JAG,1169607,1473572,1191002,TX,IPP,M,1,Withdrawn,,0,ZP-ALL-VIPM,Zero Parallel,26,2316944954,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:24,12/11/2019 11:24,1,,,0,0,0,1,,1,0,
JAG,1169609,1473574,1191004,TX,IPP,M,1,Withdrawn,,0,ZP-TX-DT,Zero Parallel,26,2316945228,12/11/2019 12:00,Invalid Bank Account Type,12/11/2019 11:24,12/11/2019 11:24,1,,,0,0,0,1,12/11/2019 11:44,1,1,1158
JAG,1040677,1473581,1191011,TX,IPP,B,1,Withdrawn,,0,LM-TX-DT,Leads Market,17,2316947016,12/11/2019 11:32,No Longer Interested,12/11/2019 11:28,12/11/2019 11:28,1,,,0,0,0,1,,1,0,
JAG,1169622,1473589,1191019,TX,IPP,W,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2316948010,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:30,12/11/2019 11:30,1,,,0,0,0,1,,1,0,
JAG,1169624,1473591,1191021,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2316948558,12/11/2019 11:37,Amount Too Low,12/11/2019 11:31,12/11/2019 11:31,1,,,0,0,0,1,,1,0,
JAG,1169625,1473593,1191023,TX,IPP,B,1,Withdrawn,,0,#ROUND-FP#,RoundSky,6.25,2316948945,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:32,12/11/2019 11:32,1,,,0,0,0,1,,1,0,
JAG,665434,1473599,1191029,TX,IPP,M,1,Withdrawn,,0,ZP-TXABA-VIP,Zero Parallel,31,2316949940,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:34,12/11/2019 11:34,1,,,0,0,0,1,,1,0,
JAG,1169635,1473613,1191043,TN,LOC,B,1,Withdrawn,,0,#AROI-FP#,Point Advertising,5,2316952039,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:38,12/11/2019 11:38,1,,,0,0,0,1,,1,0,
JAG,1169636,1473614,1191044,TN,LOC,B,1,Withdrawn,,0,#RS-FPTN#,RoundSky,6,2316952326,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:38,12/11/2019 11:38,1,,,0,0,0,1,,1,0,
JAG,606582,1473628,1191058,TX,IPP,B,1,Withdrawn,,0,ZP-ALL-VIP,Zero Parallel,41,2316954080,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:42,12/11/2019 11:42,1,,,0,0,0,1,,1,0,
JAG,1169671,1473658,1191088,TX,IPP,B,1,Withdrawn,,0,PL-TX-DT,Ping Logix,21,2316957701,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:49,12/11/2019 11:49,1,,,0,0,0,1,,1,0,
JAG,1169672,1473659,1191089,TX,IPP,B,1,Withdrawn,,0,ITM-TX-DT,ITMEDIA,16,2316957797,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:50,12/11/2019 11:50,1,,,0,0,0,1,,1,0,
JAG,1169674,1473661,1191091,TX,IPP,B,1,Withdrawn,,0,#SFL-FP-PC#,Store Front Lender,3,2316957987,12/14/2019 23:35,Auto-Withdraw,12/11/2019 11:50,12/11/2019 11:50,1,,,0,0,0,1,12/11/2019 15:36,1,1,13569
JAG,1169676,1473663,1191093,TX,IPP,S,1,Originated,1191093,1,#LFLASH-FP#,Lead Flash,6,2316958424,,,12/11/2019 11:51,12/11/2019 11:51,1,12/11/2019 12:21,1802,0,1,1,1,,1,0,
JAG,1169695,1473688,1191118,TX,IPP,M,1,Withdrawn,,0,LEAP-TX-DT,Leap Theory,42,2316963244,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:01,12/11/2019 12:01,1,,,0,0,0,1,,1,0,
JAG,664425,1473697,1191127,TX,IPP,M,1,Withdrawn,,0,ZP-TX-DT,Zero Parallel,26,2316964921,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:05,12/11/2019 12:05,1,,,0,0,0,1,,1,0,
JAG,1169701,1473698,1191128,TX,IPP,B,1,Withdrawn,,0,ACQ-TX-VIP,Acquire Interactive,36,2316964950,12/11/2019 12:09,No Longer Interested,12/11/2019 12:05,12/11/2019 12:05,1,,,0,0,0,1,,1,0,
JAG,1169702,1473699,1191129,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2316965003,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:05,12/11/2019 12:05,1,,,0,0,0,1,,1,0,
JAG,978650,1473700,1191130,TX,IPP,B,1,Withdrawn,,0,PL-TX-DT,Ping Logix,21,2316965015,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:05,12/11/2019 12:05,1,,,0,0,0,1,,1,0,
JAG,1098421,1473707,1191137,TX,IPP,M,1,Withdrawn,,0,LEAP-TX-DT,Leap Theory,42,2316966478,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:08,12/11/2019 12:08,1,,,0,0,0,1,,1,0,
JAG,1169718,1473721,1191151,TX,IPP,M,1,Withdrawn,,0,#LFLASH-FP#,Lead Flash,6,2316968041,12/12/2019 12:40,Bad Contact Information,12/11/2019 12:12,12/11/2019 12:12,1,,,0,0,0,1,,1,0,
JAG,1169722,1473726,1191156,TX,IPP,M,1,Withdrawn,,0,ZP-TXABA-VIP,Zero Parallel,31,2316969028,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:14,12/11/2019 12:14,1,,,0,0,0,1,,1,0,
JAG,1169728,1473732,1191162,TX,IPP,M,1,Withdrawn,,0,PL-TX-DT,Ping Logix,21,2316970269,12/11/2019 12:19,Unable To Contact,12/11/2019 12:16,12/11/2019 12:16,1,,,0,0,0,1,,1,0,
JAG,1169737,1473742,1191172,TX,IPP,S,1,Originated,1191172,1,#LEAP-FP#,Leap Theory,7,2316971468,,,12/11/2019 12:19,12/11/2019 12:19,1,12/11/2019 12:56,2193,0,1,1,1,,1,0,
JAG,959670,1473760,1191190,TX,IPP,M,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2316973802,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:24,12/11/2019 12:24,1,,,0,0,0,1,,1,0,
JAG,1169750,1473763,1191193,TX,IPP,B,1,Withdrawn,,0,#LECON-FP#,Lead Economy,7,2316974354,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:26,12/11/2019 12:26,1,,,0,0,0,1,,1,0,
JAG,1169752,1473765,1191195,TX,IPP,M,1,Originated,1191195,1,LM-TXABA-VIP,Leads Market,27,2316974799,,,12/11/2019 12:26,12/11/2019 12:26,1,1/12/2020 11:37,2761841,0,1,0,1,12/11/2019 12:30,1,1,207
JAG,1169761,1473777,1191207,TX,IPP,B,1,Withdrawn,,0,#ARS-FP#,Arrowshade,5,2316976611,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:30,12/11/2019 12:30,1,,,0,0,0,1,,1,0,
JAG,1169765,1473781,1191211,TX,IPP,M,1,Withdrawn,,0,#ZP-FP-PC#,Zero Parallel,3,2316977257,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:32,12/11/2019 12:32,1,,,0,0,0,1,,1,0,
JAG,1169766,1473782,1191212,TX,IPP,B,1,Withdrawn,,0,ZP-TX-DT,Zero Parallel,26,2316977443,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:32,12/11/2019 12:32,1,,,0,0,0,1,,1,0,
JAG,1169772,1473789,1191219,TX,IPP,M,1,Withdrawn,,0,#LF-FP-PC#,Lead Flash,3,2316978360,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:34,12/11/2019 12:34,1,12/11/2019 12:43,563,0,1,1,1,,1,0,
JAG,1055414,1473811,1191241,TN,LOC,M,1,Withdrawn,,0,#ZP-FPAT#,Zero Parallel AT,5,2316981891,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:41,12/11/2019 12:41,1,,,0,0,0,1,,1,0,
JAG,1169786,1473812,1191242,TX,IPP,B,1,Withdrawn,,0,LM-TXABA-VIP,Leads Market,27,2316982105,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:42,12/11/2019 12:42,1,,,0,0,0,1,,1,0,
JAG,1054443,1473820,1191250,TN,LOC,B,1,Withdrawn,,0,ZP-TNLOC-DT,Zero Parallel,23,2316983313,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:44,12/11/2019 12:44,1,12/11/2019 12:56,727,0,1,1,1,,1,0,
JAG,1169797,1473828,1191258,TX,IPP,M,1,Withdrawn,,0,LM-TXABA-VIP,Leads Market,27,2316984453,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:46,12/11/2019 12:46,1,,,0,0,0,1,,1,0,
JAG,1169803,1473834,1191264,TX,IPP,B,1,Withdrawn,,0,ZP-ALL-VIP,Zero Parallel,41,2316985293,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:48,12/11/2019 12:48,1,,,0,0,0,1,12/11/2019 13:14,1,1,1583
JAG,1169804,1473835,1191265,TX,IPP,M,1,Withdrawn,,0,#MMUTUAL-FP#,Acquire Interactive,10,2316985678,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:48,12/11/2019 12:48,1,,,0,0,0,1,,1,0,
JAG,432091,1473843,1191273,TX,IPP,M,1,Withdrawn,,0,ACQ-TXABA-VIP1000,Acquire Interactive,21,2316986719,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:50,12/11/2019 12:50,1,12/11/2019 15:08,8241,0,1,1,1,,1,0,
JAG,1169832,1473870,1191300,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2316990471,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:57,12/11/2019 12:57,1,,,0,0,0,1,,1,0,
JAG,1169834,1473872,1191302,TX,IPP,B,1,Withdrawn,,0,#LFLASH-FP#,Lead Flash,6,2316990592,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:57,12/11/2019 12:57,1,,,0,0,0,1,,1,0,
JAG,792095,1473876,1191306,TX,IPP,B,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2316991600,12/14/2019 23:35,Auto-Withdraw,12/11/2019 12:59,12/11/2019 12:59,1,,,0,0,0,1,,1,0,
JAG,1169841,1473885,1191315,TX,IPP,B,1,Withdrawn,,0,LM-TXABA-VIP,Leads Market,27,2316992547,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:02,12/11/2019 13:02,1,,,0,0,0,1,,1,0,
JAG,1169849,1473895,1191325,TX,IPP,S,1,Withdrawn,,0,#LTORO-FP#,Lead Toro,6,2316994127,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:05,12/11/2019 13:05,1,,,0,0,0,1,,1,0,
JAG,1169854,1473900,1191330,TX,IPP,M,1,Originated,1191330,1,#SFL-FPTX#,Store Front Lender,8,2316994450,,,12/11/2019 13:06,12/11/2019 13:06,1,12/11/2019 18:11,18312,0,1,0,1,12/11/2019 13:18,1,1,711
JAG,1169857,1473903,1191333,TX,IPP,M,1,Withdrawn,,0,#ROUND-FP#,RoundSky,6.25,2316994812,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:07,12/11/2019 13:07,1,,,0,0,0,1,,1,0,
JAG,1169862,1473909,1191339,TX,IPP,S,1,Withdrawn,,0,#LFLASH-FP#,Lead Flash,6,2316995510,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:08,12/11/2019 13:08,1,,,0,0,0,1,,1,0,
JAG,1169874,1473921,1191351,TX,IPP,S,1,Originated,1191351,1,#ZEROP-FP#,Zero Parallel,7,2316997135,,,12/11/2019 13:11,12/11/2019 13:11,1,12/11/2019 14:28,4607,0,1,1,1,12/11/2019 14:08,1,1,3373
JAG,1169876,1473924,1191354,TX,IPP,B,1,Withdrawn,,0,#LEAP-FP#,Leap Theory,7,2316997477,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:12,12/11/2019 13:12,1,,,0,0,0,1,,1,0,
JAG,1169880,1473928,1191358,TX,IPP,S,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2316998000,12/11/2019 13:22,Bank Account Activity,12/11/2019 13:13,12/11/2019 13:13,1,,,0,0,0,1,,1,0,
JAG,1169882,1473931,1191361,TX,IPP,B,1,Withdrawn,,0,LEAP-TX-DT,Leap Theory,42,2316998371,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:14,12/11/2019 13:14,1,12/11/2019 13:25,614,0,1,1,1,,1,0,
JAG,1169888,1473938,1191368,TN,LOC,S,1,Withdrawn,,0,#ZP-FPAT#,Zero Parallel AT,5,2316999242,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:16,12/11/2019 13:16,1,,,0,0,0,1,,1,0,
JAG,1169895,1473949,1191379,TX,IPP,B,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2317001168,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:20,12/11/2019 13:20,1,,,0,0,0,1,,1,0,
JAG,514584,1473951,1191381,TX,IPP,B,1,Withdrawn,,0,ZP-TX-DT,Zero Parallel,26,2317001732,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:21,12/11/2019 13:21,1,,,0,0,0,1,,1,0,
JAG,1169901,1473956,1191386,TX,IPP,W,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2317002073,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:21,12/11/2019 13:21,1,,,0,0,0,1,,1,0,
JAG,391398,1473964,1191394,TX,IPP,S,1,Withdrawn,,0,#LEAP-FP#,Leap Theory,7,2317003325,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:24,12/11/2019 13:24,1,12/11/2019 13:43,1150,0,1,1,1,,1,0,
JAG,1169915,1473973,1191403,TX,IPP,M,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2317004810,12/11/2019 13:35,No Longer Interested,12/11/2019 13:26,12/11/2019 13:26,1,,,0,0,0,1,,1,0,
JAG,587312,1473976,1191406,TX,IPP,B,1,Withdrawn,,0,#ITM-FPTX#,ITMEDIA,6,2317005402,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:28,12/11/2019 13:28,1,,,0,0,0,1,,1,0,
JAG,1169929,1473998,1191428,TX,IPP,B,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2317008488,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:33,12/11/2019 13:33,1,,,0,0,0,1,,1,0,
JAG,1169936,1474006,1191436,TX,IPP,S,1,Withdrawn,,0,#PW-FPAT#,Acquire Interactive AT,5,2317010530,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:38,12/11/2019 13:38,1,,,0,0,0,1,,1,0,
JAG,905040,1474009,1191439,TX,IPP,M,1,Withdrawn,,0,LEAP-TX-DT,Leap Theory,42,2317010871,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:38,12/11/2019 13:38,1,12/11/2019 13:46,490,0,1,1,1,12/13/2019 15:45,1,1,180417
JAG,713376,1474014,1191444,TX,IPP,M,1,Withdrawn,,0,#LEAP-FP#,Leap Theory,7,2317011585,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:40,12/11/2019 13:40,1,,,0,0,0,1,,1,0,
JAG,1169942,1474015,1191445,TN,LOC,B,1,Withdrawn,,0,LM-TNLOC-DT,Leads Market,19,2317012013,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:41,12/11/2019 13:41,1,,,0,0,0,1,,1,0,
JAG,1169943,1474017,1191447,TX,IPP,B,1,Withdrawn,,0,#SFL-FPAT-TX#,Store Front Lender AT,5,2317012105,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:41,12/11/2019 13:41,1,,,0,0,0,1,,1,0,
JAG,1169954,1474032,1191462,TX,IPP,M,1,Withdrawn,,0,LM-TX-DT,Leads Market,17,2317014178,12/11/2019 13:47,Unable To Contact,12/11/2019 13:45,12/11/2019 13:45,1,,,0,0,0,1,,1,0,
JAG,1169955,1474034,1191464,TX,IPP,B,1,Withdrawn,,0,#LFLASH-FP#,Lead Flash,6,2317014277,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:45,12/11/2019 13:45,1,,,0,0,0,1,,1,0,
JAG,420607,1474062,1191492,TX,IPP,B,1,Withdrawn,,0,ZP-TX-DT,Zero Parallel,26,2317019280,12/14/2019 23:35,Auto-Withdraw,12/11/2019 13:55,12/11/2019 13:55,1,,,0,0,0,1,,1,0,
JAG,1169974,1474063,1191493,TX,IPP,B,1,Originated,1191493,1,#PL-FPTX#,Ping Logix,6,2317019460,,,12/11/2019 13:55,12/11/2019 13:55,1,12/11/2019 14:55,3600,0,1,1,1,,1,0,
JAG,1169988,1474079,1191509,TX,IPP,W,1,Originated,1191509,1,ZP-TX-DT,Zero Parallel,26,2317022628,,,12/11/2019 14:02,12/11/2019 14:02,1,12/11/2019 16:57,10527,0,1,1,1,12/11/2019 16:42,1,1,9610
JAG,1169992,1474083,1191513,TX,IPP,S,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2317023519,12/11/2019 15:20,Fees Too High,12/11/2019 14:04,12/11/2019 14:04,1,,,0,0,0,1,,1,0,
JAG,575895,1474090,1191520,TX,IPP,S,1,Withdrawn,,0,ZP-ALL-VIP,Zero Parallel,41,2317024799,12/14/2019 23:35,Auto-Withdraw,12/11/2019 14:06,12/11/2019 14:06,1,,,0,0,0,1,,0,0,
